t,y0,y1,y2,error_norm,h
65.4654654655,0.6642270931,0.0000074214,0.3357654855,0.1903604523,0.6072787985
65.5655655656,0.6640618312,0.0000074167,0.3359307521,0.1903604523,0.6072787985
65.6656656657,0.6638967906,0.0000074114,0.3360957980,0.1903604523,0.6072787985
65.7657657658,0.6637319706,0.0000074055,0.3362606239,0.1940772902,0.6201989618
65.8658658659,0.6635673693,0.0000074005,0.3364252302,0.1940772902,0.6201989618
65.9659659660,0.6634029865,0.0000073960,0.3365896175,0.1940772902,0.6201989618
66.0660660661,0.6632388218,0.0000073917,0.3367537865,0.1940772902,0.6201989618
66.1661661662,0.6630748750,0.0000073872,0.3369177378,0.1940772902,0.6201989618
66.2662662663,0.6629111458,0.0000073821,0.3370814721,0.1940772902,0.6201989618
66.3663663664,0.6627476338,0.0000073762,0.3372449900,0.1902364802,0.6201989618
66.4664664665,0.6625843371,0.0000073711,0.3374082919,0.1902364802,0.6201989618
66.5665665666,0.6624212550,0.0000073666,0.3375713784,0.1902364802,0.6201989618
66.6666666667,0.6622583874,0.0000073624,0.3377342502,0.1902364802,0.6201989618
66.7667667668,0.6620957340,0.0000073580,0.3378969079,0.1902364802,0.6201989618
66.8668668669,0.6619332947,0.0000073531,0.3380593522,0.1902364802,0.6201989618
66.9669669670,0.6617710691,0.0000073473,0.3382215836,0.1939479849,0.6334241262
67.0670670671,0.6616090554,0.0000073420,0.3383836026,0.1939479849,0.6334241262
67.1671671672,0.6614472528,0.0000073375,0.3385454097,0.1939479849,0.6334241262
67.2672672673,0.6612856611,0.0000073333,0.3387070056,0.1939479849,0.6334241262
67.3673673674,0.6611242800,0.0000073291,0.3388683909,0.1939479849,0.6334241262
67.4674674675,0.6609631094,0.0000073245,0.3390295661,0.1939479849,0.6334241262
67.5675675676,0.6608021490,0.0000073190,0.3391905320,0.1939479849,0.6334241262
67.6676676677,0.6606413976,0.0000073134,0.3393512889,0.1901124001,0.6334241262
67.7677677678,0.6604808538,0.0000073088,0.3395118375,0.1901124001,0.6334241262
67.8678678679,0.6603205173,0.0000073046,0.3396721781,0.1901124001,0.6334241262
67.9679679680,0.6601603879,0.0000073005,0.3398323116,0.1901124001,0.6334241262
68.0680680681,0.6600004655,0.0000072961,0.3399922384,0.1901124001,0.6334241262
68.1681681682,0.6598407498,0.0000072910,0.3401519591,0.1901124001,0.6334241262
68.2682682683,0.6596812403,0.0000072853,0.3403114744,0.1938183997,0.6469620553
68.3683683684,0.6595219350,0.0000072804,0.3404707846,0.1938183997,0.6469620553
68.4684684685,0.6593628336,0.0000072762,0.3406298903,0.1938183997,0.6469620553
68.5685685686,0.6592039358,0.0000072722,0.3407887920,0.1938183997,0.6469620553
68.6686686687,0.6590452416,0.0000072680,0.3409474904,0.1938183997,0.6469620553
68.7687687688,0.6588867506,0.0000072634,0.3411059860,0.1938183997,0.6469620553
68.8688688689,0.6587284628,0.0000072578,0.3412642794,0.1899882164,0.6469620553
68.9689689690,0.6585703764,0.0000072525,0.3414223711,0.1899882164,0.6469620553
69.0690690691,0.6584124905,0.0000072481,0.3415802615,0.1899882164,0.6469620553
69.1691691692,0.6582548048,0.0000072441,0.3417379511,0.1899882164,0.6469620553
69.2692692693,0.6580973192,0.0000072401,0.3418954406,0.1899882164,0.6469620553
69.3693693694,0.6579400336,0.0000072358,0.3420527306,0.1899882164,0.6469620553
69.4694694695,0.6577829477,0.0000072308,0.3422098215,0.1899882164,0.6469620553
69.5695695696,0.6576260609,0.0000072251,0.3423667140,0.1936885376,0.6608207219
69.6696696697,0.6574693713,0.0000072204,0.3425234083,0.1936885376,0.6608207219
69.7697697698,0.6573128787,0.0000072163,0.3426799050,0.1936885376,0.6608207219
69.8698698699,0.6571565828,0.0000072124,0.3428362047,0.1936885376,0.6608207219
69.9699699700,0.6570004836,0.0000072085,0.3429923080,0.1936885376,0.6608207219
70.0700700701,0.6568445807,0.0000072039,0.3431482153,0.1936885376,0.6608207219
70.1701701702,0.6566888742,0.0000071985,0.3433039273,0.1898639315,0.6608207219
70.2702702703,0.6565333624,0.0000071932,0.3434594444,0.1898639315,0.6608207219
70.3703703704,0.6563780443,0.0000071888,0.3436147669,0.1898639315,0.6608207219
70.4704704705,0.6562229196,0.0000071850,0.3437698954,0.1898639315,0.6608207219
70.5705705706,0.6560679883,0.0000071812,0.3439248305,0.1898639315,0.6608207219
70.6706706707,0.6559132501,0.0000071771,0.3440795728,0.1898639315,0.6608207219
70.7707707708,0.6557587051,0.0000071723,0.3442341226,0.1898639315,0.6608207219
70.8708708709,0.6556043526,0.0000071667,0.3443884807,0.1935584003,0.6750083145
70.9709709710,0.6554501909,0.0000071618,0.3445426473,0.1935584003,0.6750083145
71.0710710711,0.6552962194,0.0000071578,0.3446966228,0.1935584003,0.6750083145
71.1711711712,0.6551424381,0.0000071540,0.3448504079,0.1935584003,0.6750083145
71.2712712713,0.6549888467,0.0000071503,0.3450040030,0.1935584003,0.6750083145
71.3713713714,0.6548354451,0.0000071461,0.3451574088,0.1935584003,0.6750083145
71.4714714715,0.6546822333,0.0000071411,0.3453106256,0.1935584003,0.6750083145
71.5715715716,0.6545292104,0.0000071356,0.3454636540,0.1897395460,0.6750083145
71.6716716717,0.6543763747,0.0000071310,0.3456164944,0.1897395460,0.6750083145
71.7717717718,0.6542237258,0.0000071271,0.3457691471,0.1897395460,0.6750083145
71.8718718719,0.6540712638,0.0000071235,0.3459216127,0.1897395460,0.6750083145
71.9719719720,0.6539189884,0.0000071197,0.3460738919,0.1897395460,0.6750083145
72.0720720721,0.6537668996,0.0000071154,0.3462259849,0.1897395460,0.6750083145
72.1721721722,0.6536149973,0.0000071102,0.3463778925,0.1897395460,0.6750083145
72.2722722723,0.6534632801,0.0000071049,0.3465296150,0.1934279875,0.6895332438
72.3723723724,0.6533117468,0.0000071006,0.3466811526,0.1934279875,0.6895332438
72.4724724725,0.6531603971,0.0000070969,0.3468325060,0.1934279875,0.6895332438
72.5725725726,0.6530092310,0.0000070933,0.3469836757,0.1934279875,0.6895332438
72.6726726727,0.6528582483,0.0000070896,0.3471346621,0.1934279875,0.6895332438
72.7727727728,0.6527074491,0.0000070852,0.3472854657,0.1934279875,0.6895332438
72.8728728729,0.6525568330,0.0000070799,0.3474360871,0.1896150588,0.6895332438
72.9729729730,0.6524063986,0.0000070748,0.3475865266,0.1896150588,0.6895332438
73.0730730731,0.6522561448,0.0000070706,0.3477367846,0.1896150588,0.6895332438
73.1731731732,0.6521060715,0.0000070670,0.3478868615,0.1896150588,0.6895332438
73.2732732733,0.6519561786,0.0000070635,0.3480367579,0.1896150588,0.6895332438
73.3733733734,0.6518064660,0.0000070598,0.3481864742,0.1896150588,0.6895332438
73.4734734735,0.6516569336,0.0000070554,0.3483360110,0.1896150588,0.6895332438
73.5735735736,0.6515075813,0.0000070500,0.3484853687,0.1932972979,0.7044041495
73.6736736737,0.6513584073,0.0000070450,0.3486345477,0.1932972979,0.7044041495
73.7737737738,0.6512094108,0.0000070410,0.3487835483,0.1932972979,0.7044041495
73.8738738739,0.6510605916,0.0000070374,0.3489323709,0.1932972979,0.7044041495
73.9739739740,0.6509119498,0.0000070340,0.3490810162,0.1932972979,0.7044041495
74.0740740741,0.6507634851,0.0000070303,0.3492294845,0.1932972979,0.7044041495
74.1741741742,0.6506151975,0.0000070260,0.3493777764,0.1932972979,0.7044041495
74.2742742743,0.6504670870,0.0000070207,0.3495258924,0.1894904677,0.7044041495
74.3743743744,0.6503191517,0.0000070157,0.3496738326,0.1894904677,0.7044041495
74.4744744745,0.6501713908,0.0000070117,0.3498215975,0.1894904677,0.7044041495
74.5745745746,0.6500238042,0.0000070082,0.3499691876,0.1894904677,0.7044041495
74.6746746747,0.6498763918,0.0000070049,0.3501166033,0.1894904677,0.7044041495
74.7747747748,0.6497291536,0.0000070013,0.3502638452,0.1894904677,0.7044041495
74.8748748749,0.6495820894,0.0000069970,0.3504109136,0.1894904677,0.7044041495
74.9749749750,0.6494351993,0.0000069917,0.3505578090,0.1931663288,0.7196299073
75.0750750751,0.6492884815,0.0000069868,0.3507045318,0.1931663288,0.7196299073
75.1751751752,0.6491419351,0.0000069827,0.3508510822,0.1931663288,0.7196299073
75.2752752753,0.6489955599,0.0000069793,0.3509974608,0.1931663288,0.7196299073
75.3753753754,0.6488493560,0.0000069760,0.3511436679,0.1931663288,0.7196299073
75.4754754755,0.6487033233,0.0000069726,0.3512897042,0.1931663288,0.7196299073
75.5755755756,0.6485574616,0.0000069685,0.3514355699,0.1931663288,0.7196299073
75.6756756757,0.6484117709,0.0000069635,0.3515812656,0.1931663288,0.7196299073
75.7757757758,0.6482662501,0.0000069583,0.3517267916,0.1893657690,0.7196299073
75.8758758759,0.6481208977,0.0000069542,0.3518721481,0.1893657690,0.7196299073
75.9759759760,0.6479757136,0.0000069507,0.3520173357,0.1893657690,0.7196299073
76.0760760761,0.6478306977,0.0000069475,0.3521623548,0.1893657690,0.7196299073
76.1761761762,0.6476858500,0.0000069442,0.3523072058,0.1893657690,0.7196299073
76.2762762763,0.6475411705,0.0000069403,0.3524518892,0.1893657690,0.7196299073
76.3763763764,0.6473966591,0.0000069355,0.3525964053,0.1893657690,0.7196299073
76.4764764765,0.6472523151,0.0000069302,0.3527407547,0.1930350768,0.7352196364
76.5765765766,0.6471081366,0.0000069259,0.3528849375,0.1930350768,0.7352196364
76.6766766767,0.6469641235,0.0000069224,0.3530289541,0.1930350768,0.7352196364
76.7767767768,0.6468202758,0.0000069193,0.3531728050,0.1930350768,0.7352196364
76.8768768769,0.6466765933,0.0000069161,0.3533164906,0.1930350768,0.7352196364
76.9769769770,0.6465330762,0.0000069125,0.3534600113,0.1930350768,0.7352196364
77.0770770771,0.6463897242,0.0000069081,0.3536033677,0.1930350768,0.7352196364
77.1771771772,0.6462465373,0.0000069027,0.3537465600,0.1892409586,0.7352196364
77.2772772773,0.6461035133,0.0000068981,0.3538895886,0.1892409586,0.7352196364
77.3773773774,0.6459606518,0.0000068945,0.3540324537,0.1892409586,0.7352196364
77.4774774775,0.6458179529,0.0000068913,0.3541751558,0.1892409586,0.7352196364
77.5775775776,0.6456754164,0.0000068882,0.3543176954,0.1892409586,0.7352196364
77.6776776777,0.6455330423,0.0000068849,0.3544600728,0.1892409586,0.7352196364
77.7777777778,0.6453908306,0.0000068809,0.3546022885,0.1892409586,0.7352196364
77.8778778779,0.6452487813,0.0000068757,0.3547443430,0.1929035376,0.7511827064
77.9779779780,0.6451068929,0.0000068708,0.3548862364,0.1929035376,0.7511827064
78.0780780781,0.6449651641,0.0000068669,0.3550279690,0.1929035376,0.7511827064
78.1781781782,0.6448235951,0.0000068636,0.3551695413,0.1929035376,0.7511827064
78.2782782783,0.6446821857,0.0000068606,0.3553109537,0.1929035376,0.7511827064
78.3783783784,0.6445409359,0.0000068575,0.3554522066,0.1929035376,0.7511827064
78.4784784785,0.6443998457,0.0000068539,0.3555933004,0.1929035376,0.7511827064
78.5785785786,0.6442589151,0.0000068494,0.3557342355,0.1929035376,0.7511827064
78.6786786787,0.6441181436,0.0000068441,0.3558750124,0.1891160309,0.7511827064
78.7787787788,0.6439775292,0.0000068397,0.3560156310,0.1891160309,0.7511827064
78.8788788789,0.6438370718,0.0000068362,0.3561560920,0.1891160309,0.7511827064
78.9789789790,0.6436967712,0.0000068332,0.3562963956,0.1891160309,0.7511827064
79.0790790791,0.6435566274,0.0000068303,0.3564365423,0.1891160309,0.7511827064
79.1791791792,0.6434166405,0.0000068271,0.3565765324,0.1891160309,0.7511827064
79.2792792793,0.6432768105,0.0000068231,0.3567163664,0.1891160309,0.7511827064
79.3793793794,0.6431371372,0.0000068180,0.3568560447,0.1927717063,0.7675287452
79.4794794795,0.6429976193,0.0000068131,0.3569955675,0.1927717063,0.7675287452
79.5795795796,0.6428582556,0.0000068093,0.3571349351,0.1927717063,0.7675287452
79.6796796797,0.6427190460,0.0000068061,0.3572741479,0.1927717063,0.7675287452
79.7797797798,0.6425799905,0.0000068032,0.3574132062,0.1927717063,0.7675287452
79.8798798799,0.6424410892,0.0000068003,0.3575521105,0.1927717063,0.7675287452
79.9799799800,0.6423023420,0.0000067969,0.3576908612,0.1927717063,0.7675287452
80.0800800801,0.6421637488,0.0000067926,0.3578294585,0.1927717063,0.7675287452
80.1801801802,0.6420253096,0.0000067873,0.3579679031,0.1889909800,0.7675287452
80.2802802803,0.6418870223,0.0000067829,0.3581061949,0.1889909800,0.7675287452
80.3803803804,0.6417488864,0.0000067793,0.3582443343,0.1889909800,0.7675287452
80.4804804805,0.6416109019,0.0000067764,0.3583823217,0.1889909800,0.7675287452
80.5805805806,0.6414730689,0.0000067736,0.3585201575,0.1889909800,0.7675287452
80.6806806807,0.6413353873,0.0000067706,0.3586578421,0.1889909800,0.7675287452
80.7807807808,0.6411978572,0.0000067670,0.3587953758,0.1889909800,0.7675287452
80.8808808809,0.6410604785,0.0000067624,0.3589327591,0.1889909800,0.7675287452
80.9809809810,0.6409232506,0.0000067572,0.3590699922,0.1926395773,0.7842676469
81.0810810811,0.6407861715,0.0000067531,0.3592070754,0.1926395773,0.7842676469
81.1811811812,0.6406492412,0.0000067498,0.3593440089,0.1926395773,0.7842676469
81.2812812813,0.6405124598,0.0000067470,0.3594807932,0.1926395773,0.7842676469
81.3813813814,0.6403758271,0.0000067443,0.3596174286,0.1926395773,0.7842676469
81.4814814815,0.6402393432,0.0000067413,0.3597539156,0.1926395773,0.7842676469
81.5815815816,0.6401030081,0.0000067375,0.3598902543,0.1926395773,0.7842676469
81.6816816817,0.6399668218,0.0000067328,0.3600264454,0.1926395773,0.7842676469
81.7817817818,0.6398307833,0.0000067277,0.3601624890,0.1888657993,0.7842676469
81.8818818819,0.6396948910,0.0000067238,0.3602983852,0.1888657993,0.7842676469
81.9819819820,0.6395591448,0.0000067207,0.3604341345,0.1888657993,0.7842676469
82.0820820821,0.6394235447,0.0000067180,0.3605697373,0.1888657993,0.7842676469
82.1821821822,0.6392880909,0.0000067153,0.3607051938,0.1888657993,0.7842676469
82.2822822823,0.6391527832,0.0000067122,0.3608405045,0.1888657993,0.7842676469
82.3823823824,0.6390176218,0.0000067084,0.3609756697,0.1888657993,0.7842676469
82.4824824825,0.6388826067,0.0000067035,0.3611106898,0.1925071445,0.8014095798
82.5825825826,0.6387477364,0.0000066986,0.3612455650,0.1925071445,0.8014095798
82.6826826827,0.6386130096,0.0000066949,0.3613802955,0.1925071445,0.8014095798
82.7827827828,0.6384784264,0.0000066919,0.3615148817,0.1925071445,0.8014095798
82.8828828829,0.6383439868,0.0000066893,0.3616493239,0.1925071445,0.8014095798
82.9829829830,0.6382096908,0.0000066866,0.3617836225,0.1925071445,0.8014095798
83.0830830831,0.6380755386,0.0000066836,0.3619177778,0.1925071445,0.8014095798
83.1831831832,0.6379415299,0.0000066798,0.3620517902,0.1925071445,0.8014095798
83.2832832833,0.6378076650,0.0000066749,0.3621856601,0.1887404814,0.8014095798
83.3833833834,0.6376739424,0.0000066700,0.3623193876,0.1887404814,0.8014095798
83.4834834835,0.6375403607,0.0000066664,0.3624529729,0.1887404814,0.8014095798
83.5835835836,0.6374069201,0.0000066634,0.3625864165,0.1887404814,0.8014095798
83.6836836837,0.6372736206,0.0000066609,0.3627197186,0.1887404814,0.8014095798
83.7837837838,0.6371404621,0.0000066583,0.3628528796,0.1887404814,0.8014095798
83.8838838839,0.6370074449,0.0000066553,0.3629858998,0.1887404814,0.8014095798
83.9839839840,0.6368745688,0.0000066516,0.3631187796,0.1887404814,0.8014095798
84.0840840841,0.6367418340,0.0000066467,0.3632515194,0.1923744013,0.8189649947
84.1841841842,0.6366092389,0.0000066418,0.3633841193,0.1923744013,0.8189649947
84.2842842843,0.6364767824,0.0000066382,0.3635165795,0.1923744013,0.8189649947
84.3843843844,0.6363444644,0.0000066353,0.3636489003,0.1923744013,0.8189649947
84.4844844845,0.6362122851,0.0000066327,0.3637810822,0.1923744013,0.8189649947
84.5845845846,0.6360802443,0.0000066303,0.3639131254,0.1923744013,0.8189649947
84.6846846847,0.6359483423,0.0000066274,0.3640450303,0.1923744013,0.8189649947
84.7847847848,0.6358165790,0.0000066238,0.3641767972,0.1923744013,0.8189649947
84.8848848849,0.6356849544,0.0000066192,0.3643084264,0.1923744013,0.8189649947
84.9849849850,0.6355534676,0.0000066142,0.3644399183,0.1886150187,0.8189649947
85.0850850851,0.6354221168,0.0000066103,0.3645712728,0.1886150187,0.8189649947
85.1851851852,0.6352909022,0.0000066074,0.3647024905,0.1886150187,0.8189649947
85.2852852853,0.6351598237,0.0000066049,0.3648335715,0.1886150187,0.8189649947
85.3853853854,0.6350288813,0.0000066025,0.3649645162,0.1886150187,0.8189649947
85.4854854855,0.6348980753,0.0000065998,0.3650953249,0.1886150187,0.8189649947
85.5855855856,0.6347674055,0.0000065964,0.3652259981,0.1886150187,0.8189649947
85.6856856857,0.6346368721,0.0000065920,0.3653565359,0.1886150187,0.8189649947
85.7857857858,0.6345064744,0.0000065869,0.3654869387,0.1922413407,0.8369446336
85.8858858859,0.6343762105,0.0000065829,0.3656172066,0.1922413407,0.8369446336
85.9859859860,0.6342460803,0.0000065798,0.3657473399,0.1922413407,0.8369446336
86.0860860861,0.6341160838,0.0000065773,0.3658773389,0.1922413407,0.8369446336
86.1861861862,0.6339862211,0.0000065750,0.3660072039,0.1922413407,0.8369446336
86.2862862863,0.6338564923,0.0000065725,0.3661369353,0.1922413407,0.8369446336
86.3863863864,0.6337268973,0.0000065694,0.3662665333,0.1922413407,0.8369446336
86.4864864865,0.6335974362,0.0000065654,0.3663959983,0.1922413407,0.8369446336
86.5865865866,0.6334681091,0.0000065603,0.3665253306,0.1884894030,0.8369446336
86.6866866867,0.6333389137,0.0000065559,0.3666545304,0.1884894030,0.8369446336
86.7867867868,0.6332098497,0.0000065526,0.3667835977,0.1884894030,0.8369446336
86.8868868869,0.6330809170,0.0000065500,0.3669125331,0.1884894030,0.8369446336
86.9869869870,0.6329521156,0.0000065477,0.3670413367,0.1884894030,0.8369446336
87.0870870871,0.6328234458,0.0000065454,0.3671700089,0.1884894030,0.8369446336
87.1871871872,0.6326949074,0.0000065426,0.3672985500,0.1884894030,0.8369446336
87.2872872873,0.6325665007,0.0000065390,0.3674269603,0.1884894030,0.8369446336
87.3873873874,0.6324382256,0.0000065343,0.3675552401,0.1884894030,0.8369446336
87.4874874875,0.6323100809,0.0000065294,0.3676833897,0.1921079556,0.8553595387
87.5875875876,0.6321820652,0.0000065258,0.3678114091,0.1921079556,0.8553595387
87.6876876877,0.6320541784,0.0000065229,0.3679392986,0.1921079556,0.8553595387
87.7877877878,0.6319264207,0.0000065206,0.3680670587,0.1921079556,0.8553595387
87.8878878879,0.6317987921,0.0000065184,0.3681946895,0.1921079556,0.8553595387
87.9879879880,0.6316712927,0.0000065160,0.3683221913,0.1921079556,0.8553595387
88.0880880881,0.6315439225,0.0000065129,0.3684495646,0.1921079556,0.8553595387
88.1881881882,0.6314166816,0.0000065089,0.3685768095,0.1921079556,0.8553595387
88.2882882883,0.6312895699,0.0000065037,0.3687039264,0.1883636257,0.8553595387
88.3883883884,0.6311625852,0.0000064995,0.3688309154,0.1883636257,0.8553595387
88.4884884885,0.6310357271,0.0000064963,0.3689577766,0.1883636257,0.8553595387
88.5885885886,0.6309089958,0.0000064938,0.3690845104,0.1883636257,0.8553595387
88.6886886887,0.6307823912,0.0000064916,0.3692111171,0.1883636257,0.8553595387
88.7887887888,0.6306559135,0.0000064894,0.3693375971,0.1883636257,0.8553595387
88.8888888889,0.6305295627,0.0000064868,0.3694639504,0.1883636257,0.8553595387
88.9889889890,0.6304033390,0.0000064834,0.3695901776,0.1883636257,0.8553595387
89.0890890891,0.6302772423,0.0000064788,0.3697162789,0.1883636257,0.8553595387
89.1891891892,0.6301512718,0.0000064738,0.3698422544,0.1919742382,0.8742210613
89.2892892893,0.6300254256,0.0000064701,0.3699681043,0.1919742382,0.8742210613
89.3893893894,0.6298997038,0.0000064673,0.3700938289,0.1919742382,0.8742210613
89.4894894895,0.6297741065,0.0000064651,0.3702194284,0.1919742382,0.8742210613
89.5895895896,0.6296486338,0.0000064630,0.3703449032,0.1919742382,0.8742210613
89.6896896897,0.6295232858,0.0000064607,0.3704702535,0.1919742382,0.8742210613
89.7897897898,0.6293980624,0.0000064579,0.3705954796,0.1919742382,0.8742210613
89.8898898899,0.6292729639,0.0000064543,0.3707205819,0.1919742382,0.8742210613
89.9899899900,0.6291479902,0.0000064493,0.3708455605,0.1882376779,0.8742210613
90.0900900901,0.6290231396,0.0000064447,0.3709704157,0.1882376779,0.8742210613
90.1901901902,0.6288984112,0.0000064413,0.3710951475,0.1882376779,0.8742210613
90.2902902903,0.6287738049,0.0000064388,0.3712197563,0.1882376779,0.8742210613
90.3903903904,0.6286493210,0.0000064367,0.3713442424,0.1882376779,0.8742210613
90.4904904905,0.6285249594,0.0000064346,0.3714686060,0.1882376779,0.8742210613
90.5905905906,0.6284007203,0.0000064323,0.3715928474,0.1882376779,0.8742210613
90.6906906907,0.6282766038,0.0000064294,0.3717169668,0.1882376779,0.8742210613
90.7907907908,0.6281526099,0.0000064254,0.3718409647,0.1882376779,0.8742210613
90.8908908909,0.6280287385,0.0000064203,0.3719648412,0.1918401806,0.8935408715
90.9909909910,0.6279049875,0.0000064161,0.3720885965,0.1918401806,0.8935408715
91.0910910911,0.6277813565,0.0000064129,0.3722122306,0.1918401806,0.8935408715
91.1911911912,0.6276578455,0.0000064105,0.3723357439,0.1918401806,0.8935408715
91.2912912913,0.6275344547,0.0000064085,0.3724591368,0.1918401806,0.8935408715
91.3913913914,0.6274111841,0.0000064066,0.3725824093,0.1918401806,0.8935408715
91.4914914915,0.6272880338,0.0000064042,0.3727055619,0.1918401806,0.8935408715
91.5915915916,0.6271650039,0.0000064012,0.3728285948,0.1918401806,0.8935408715
91.6916916917,0.6270420945,0.0000063972,0.3729515083,0.1918401806,0.8935408715
91.7917917918,0.6269193054,0.0000063921,0.3730743026,0.1881115502,0.8935408715
91.8918918919,0.6267966343,0.0000063880,0.3731969777,0.1881115502,0.8935408715
91.9919919920,0.6266740811,0.0000063849,0.3733195340,0.1881115502,0.8935408715
92.0920920921,0.6265516457,0.0000063826,0.3734419716,0.1881115502,0.8935408715
92.1921921922,0.6264293284,0.0000063807,0.3735642909,0.1881115502,0.8935408715
92.2922922923,0.6263071292,0.0000063788,0.3736864921,0.1881115502,0.8935408715
92.3923923924,0.6261850481,0.0000063765,0.3738085754,0.1881115502,0.8935408715
92.4924924925,0.6260630854,0.0000063734,0.3739305412,0.1881115502,0.8935408715
92.5925925926,0.6259412410,0.0000063693,0.3740523897,0.1881115502,0.8935408715
92.6926926927,0.6258195146,0.0000063642,0.3741741212,0.1917057747,0.9133309680
92.7927927928,0.6256979042,0.0000063602,0.3742957356,0.1917057747,0.9133309680
92.8928928929,0.6255764095,0.0000063572,0.3744172332,0.1917057747,0.9133309680
92.9929929930,0.6254550306,0.0000063550,0.3745386143,0.1917057747,0.9133309680
93.0930930931,0.6253337677,0.0000063531,0.3746598792,0.1917057747,0.9133309680
93.1931931932,0.6252126207,0.0000063513,0.3747810281,0.1917057747,0.9133309680
93.2932932933,0.6250915898,0.0000063490,0.3749020612,0.1917057747,0.9133309680
93.3933933934,0.6249706751,0.0000063461,0.3750229788,0.1917057747,0.9133309680
93.4934934935,0.6248498766,0.0000063422,0.3751437812,0.1917057747,0.9133309680
93.5935935936,0.6247291942,0.0000063371,0.3752644687,0.1879852330,0.9133309680
93.6936936937,0.6246086259,0.0000063329,0.3753850412,0.1879852330,0.9133309680
93.7937937938,0.6244881712,0.0000063299,0.3755054990,0.1879852330,0.9133309680
93.8938938939,0.6243678301,0.0000063276,0.3756258422,0.1879852330,0.9133309680
93.9939939940,0.6242476029,0.0000063258,0.3757460713,0.1879852330,0.9133309680
94.0940940941,0.6241274896,0.0000063240,0.3758661864,0.1879852330,0.9133309680
94.1941941942,0.6240074903,0.0000063219,0.3759861878,0.1879852330,0.9133309680
94.2942942943,0.6238876051,0.0000063191,0.3761060757,0.1879852330,0.9133309680
94.3943943944,0.6237678342,0.0000063154,0.3762258505,0.1879852330,0.9133309680
94.4944944945,0.6236481774,0.0000063103,0.3763455123,0.1915710121,0.9336036882
94.5945945946,0.6235286329,0.0000063060,0.3764650611,0.1915710121,0.9336036882
94.6946946947,0.6234091999,0.0000063029,0.3765844973,0.1915710121,0.9336036882
94.7947947948,0.6232898786,0.0000063005,0.3767038209,0.1915710121,0.9336036882
94.8948948949,0.6231706690,0.0000062987,0.3768230323,0.1915710121,0.9336036882
94.9949949950,0.6230515713,0.0000062970,0.3769421317,0.1915710121,0.9336036882
95.0950950951,0.6229325856,0.0000062951,0.3770611194,0.1915710121,0.9336036882
95.1951951952,0.6228137119,0.0000062926,0.3771799956,0.1915710121,0.9336036882
95.2952952953,0.6226949504,0.0000062891,0.3772987605,0.1915710121,0.9336036882
95.3953953954,0.6225763011,0.0000062845,0.3774174144,0.1915710121,0.9336036882
95.4954954955,0.6224577628,0.0000062797,0.3775359575,0.1878587166,0.9336036882
95.5955955956,0.6223393340,0.0000062762,0.3776543897,0.1878587166,0.9336036882
95.6956956957,0.6222210148,0.0000062737,0.3777727114,0.1878587166,0.9336036882
95.7957957958,0.6221028054,0.0000062718,0.3778909228,0.1878587166,0.9336036882
95.8958958959,0.6219847057,0.0000062702,0.3780090241,0.1878587166,0.9336036882
95.9959959960,0.6218667160,0.0000062684,0.3781270156,0.1878587166,0.9336036882
96.0960960961,0.6217488363,0.0000062662,0.3782448975,0.1878587166,0.9336036882
96.1961961962,0.6216310668,0.0000062631,0.3783626701,0.1878587166,0.9336036882
96.2962962963,0.6215134075,0.0000062589,0.3784803336,0.1878587166,0.9336036882
96.3963963964,0.6213958580,0.0000062539,0.3785978881,0.1914358841,0.9543717184
96.4964964965,0.6212784162,0.0000062500,0.3787153338,0.1914358841,0.9543717184
96.5965965966,0.6211610820,0.0000062472,0.3788326707,0.1914358841,0.9543717184
96.6966966967,0.6210438555,0.0000062452,0.3789498993,0.1914358841,0.9543717184
96.7967967968,0.6209267368,0.0000062435,0.3790670196,0.1914358841,0.9543717184
96.8968968969,0.6208097261,0.0000062419,0.3791840320,0.1914358841,0.9543717184
96.9969969970,0.6206928233,0.0000062400,0.3793009367,0.1914358841,0.9543717184
97.0970970971,0.6205760288,0.0000062374,0.3794177338,0.1914358841,0.9543717184
97.1971971972,0.6204593424,0.0000062339,0.3795344237,0.1914358841,0.9543717184
97.2972972973,0.6203427644,0.0000062290,0.3796510066,0.1877319907,0.9543717184
97.3973973974,0.6202262930,0.0000062245,0.3797674825,0.1877319907,0.9543717184
97.4974974975,0.6201099273,0.0000062212,0.3798838515,0.1877319907,0.9543717184
97.5975975976,0.6199936672,0.0000062189,0.3800001140,0.1877319907,0.9543717184
97.6976976977,0.6198775129,0.0000062171,0.3801162700,0.1877319907,0.9543717184
97.7977977978,0.6197614645,0.0000062156,0.3802323199,0.1877319907,0.9543717184
97.8978978979,0.6196455222,0.0000062139,0.3803482639,0.1877319907,0.9543717184
97.9979979980,0.6195296860,0.0000062118,0.3804641022,0.1877319907,0.9543717184
98.0980980981,0.6194139562,0.0000062088,0.3805798350,0.1877319907,0.9543717184
98.1981981982,0.6192983327,0.0000062047,0.3806954626,0.1877319907,0.9543717184
98.2982982983,0.6191828152,0.0000061997,0.3808109851,0.1913003819,0.9756481052
98.3983983984,0.6190674017,0.0000061957,0.3809264026,0.1913003819,0.9756481052
98.4984984985,0.6189520918,0.0000061929,0.3810417152,0.1913003819,0.9756481052
98.5985985986,0.6188368858,0.0000061909,0.3811569232,0.1913003819,0.9756481052
