t,y0,y1,y2,error_norm,h
53.1353135314,-8.1048610446,-12.4560484113,19.1909225300,0.1628996004,0.0069273649
53.1453145315,-8.5473168158,-13.0397977822,19.7337427823,0.2047501681,0.0069273649
53.1553155316,-9.0023918155,-13.6044790361,20.3685903139,0.2624479298,0.0065529407
53.1653165317,-9.4664638733,-14.1372626194,21.0973149910,0.2815570358,0.0063255268
53.1753175318,-9.9349500685,-14.6236029774,21.9196538536,0.3016740953,0.0058909882
53.1853185319,-10.4022465266,-15.0475099570,22.8326306234,0.2993540070,0.0054983724
53.1953195320,-10.8617092312,-15.3920208629,23.8299602188,0.2856842815,0.0051663866
53.2053205321,-11.3056923693,-15.6398983272,24.9015241688,0.2682078088,0.0048949048
53.2153215322,-11.7256606356,-15.7745576147,26.0330006642,0.2509268134,0.0046771285
53.2253225323,-12.1123891829,-15.7811942916,27.2057441019,0.2430228509,0.0045308012
53.2353235324,-12.4562588730,-15.6480414694,28.3970067092,0.2339874561,0.0044059769
53.2453245325,-12.7476448515,-15.3676411199,29.5805732830,0.2259745437,0.0042995049
53.2553255326,-12.9773837097,-14.9379757824,30.7278361427,0.2302298623,0.0042060779
53.2653265327,-13.1372901435,-14.3632876949,31.8092733414,0.2283467854,0.0041196639
53.2753275328,-13.2206806004,-13.6544232738,32.7962184117,0.2172126776,0.0039514918
53.2853285329,-13.2228519786,-12.8285881557,33.6627400368,0.2170765097,0.0038687512
53.2953295330,-13.1414611732,-11.9084785583,34.3874046899,0.2246727460,0.0037899575
53.3053305331,-12.9767578898,-10.9208541086,34.9546903705,0.2170913651,0.0037110256
53.3153315332,-12.7316386368,-9.8947131654,35.3558619454,0.2319946992,0.0037110256
53.3253325333,-12.4115117967,-8.8592997165,35.5892019041,0.2357353397,0.0037110256
53.3353335334,-12.0239879147,-7.8421933842,35.6595952302,0.2312843993,0.0037110256
53.3453345335,-11.5784309935,-6.8677066088,35.5775680152,0.2146621622,0.0037110256
53.3553355336,-11.0854214645,-5.9557449818,35.3579530443,0.1882732895,0.0037110256
53.3653365337,-10.5561872915,-5.1211980238,35.0183878135,0.1557148677,0.0037110256
53.3753375338,-10.0020564201,-4.3738411029,34.5778405011,0.1325868340,0.0037110256
53.3853385339,-9.4339734558,-3.7186625253,34.0553173087,0.1268859043,0.0039062070
53.3953395340,-8.8621091159,-3.1564924088,33.4688459681,0.1181095242,0.0040468174
53.4053405341,-8.2955759437,-2.6848016973,32.8347710626,0.1035485890,0.0043192742
53.4153415342,-7.7422505097,-2.2985537721,32.1673484043,0.1010389538,0.0046110153
53.4253425343,-7.2086923466,-1.9910184094,31.4785935324,0.1020195702,0.0049284206
53.4353435344,-6.7001437341,-1.7544889526,30.7783239077,0.1129181466,0.0052153172
53.4453445345,-6.2205917485,-1.5808723895,30.0743322387,0.1174507515,0.0053243576
53.4553455346,-5.7728740329,-1.4621446187,29.3726352115,0.1237118590,0.0054612912
53.4653465347,-5.3588115767,-1.3906786631,28.6777532727,0.1182181169,0.0055940093
53.4753475348,-4.9793546035,-1.3594624692,27.9929896293,0.1242969332,0.0057671257
53.4853485349,-4.6347307763,-1.3622266703,27.3206881058,0.1353718024,0.0059428025
53.4953495350,-4.3245879421,-1.3935028965,26.6624588498,0.1781220787,0.0059428025
53.5053505351,-4.0481262418,-1.4486313239,26.0193677600,0.2108942981,0.0059428025
53.5153515352,-3.8042165727,-1.5237332497,25.3920901489,0.2451580214,0.0057932484
53.5253525353,-3.5915039892,-1.6156613564,24.7810318603,0.2532631054,0.0056158176
53.5353535354,-3.4084958515,-1.7219373356,24.1864224856,0.2462196933,0.0054516651
53.5453545355,-3.2536353395,-1.8406839664,23.6083857044,0.2327546956,0.0053143384
53.5553555356,-3.1253614431,-1.9705566412,23.0469915923,0.2176547548,0.0052072756
53.5653565357,-3.0221568406,-2.1106776623,22.5022952490,0.2190424450,0.0052072756
53.5753575358,-2.9425851875,-2.2605753711,21.9743654480,0.2174116747,0.0052072756
53.5853585359,-2.8853193479,-2.4201292376,21.4633063498,0.2104289224,0.0052072756
53.5953595360,-2.8491620201,-2.5895213633,20.9692747078,0.1988469243,0.0052072756
53.6053605361,-2.8330600954,-2.7691943657,20.4924944700,0.1835326693,0.0052072756
53.6153615362,-2.8361139363,-2.9598152783,20.0332702484,0.1651981346,0.0052072756
53.6253625363,-2.8575826041,-3.1622448672,19.5920007882,0.1449484381,0.0052072756
53.6353635364,-2.8968859003,-3.3775115949,19.1691933145,0.1377279580,0.0053179631
53.6453645365,-2.9536039244,-3.6067893433,18.7654794449,0.1300066439,0.0054599333
53.6553655366,-3.0274746966,-3.8513779034,18.3816332209,0.1214621095,0.0056407269
53.6653665367,-3.1183902394,-4.1126851407,18.0185917111,0.1059209082,0.0056407269
53.6753675368,-3.2263913684,-4.3922096393,17.6774785629,0.1047503797,0.0060036531
53.6853685369,-3.3516612977,-4.6915225018,17.3596308015,0.0955140935,0.0064284393
53.6953695370,-3.4945180196,-5.0122468215,17.0666290911,0.0882874702,0.0066978282
53.7053705371,-3.6554052783,-5.3560331433,16.8003315615,0.0664139873,0.0074315339
53.7153715372,-3.8348817973,-5.7245290136,16.5629111068,0.0610280320,0.0079731263
53.7253725373,-4.0336082577,-6.1193404032,16.3568958525,0.0948700041,0.0085443259
53.7353735374,-4.2523313504,-6.5419824999,16.1852120840,0.1370509017,0.0085443259
53.7453745375,-4.4918640428,-6.9938170421,16.0512284102,0.1937793267,0.0083362641
53.7553755376,-4.7530609727,-7.4759729863,15.9587992531,0.2251361592,0.0083362641
53.7653765377,-5.0367876909,-7.9892470933,15.9123047427,0.2233057976,0.0081069265
53.7753775378,-5.3438822517,-8.5339808280,15.9166828382,0.2527896886,0.0081069265
53.7853785379,-5.6751074578,-9.1099101599,15.9774478442,0.2417765371,0.0078455688
53.7953795380,-6.0310919417,-9.7159854414,16.1006874959,0.2501600905,0.0075673781
53.8053805381,-6.4122581642,-10.3501596460,16.2930283967,0.2722221871,0.0075673781
53.8153815382,-6.8187355921,-11.0091455458,16.5615568923,0.2437198535,0.0073140192
53.8253825383,-7.2502577069,-11.6881460097,16.9136798411,0.2220559649,0.0071305466
53.8353835384,-7.7060421790,-12.3805667045,17.3569074456,0.2157822259,0.0071305466
53.8453845385,-8.1846548503,-13.0777276604,17.8985388093,0.2058387269,0.0071305466
53.8553855386,-8.6838602590,-13.7686000195,18.5452323246,0.2371380864,0.0071305466
53.8653865387,-9.2004639120,-14.4396050508,19.3024466707,0.2728029850,0.0069174705
53.8753875388,-9.7301555004,-15.0745255089,20.1737480568,0.3414163618,0.0063439358
53.8853885389,-10.2673664223,-15.6545902448,21.1599957867,0.3577762949,0.0057757075
53.8953895390,-10.8051600935,-16.1588007914,22.2584414539,0.3523925286,0.0055265598
53.9053905391,-11.3351781857,-16.5645664197,23.4618097727,0.3287754486,0.0051012957
53.9153915392,-11.8476695561,-16.8486989923,24.7574646550,0.3005814710,0.0047659961
53.9253925393,-12.3316293366,-16.9887835409,26.1267996819,0.2744918607,0.0045047488
53.9353935394,-12.7750720388,-16.9648839363,27.5450157198,0.2686668350,0.0043021811
53.9453945395,-13.1654528494,-16.7614677897,28.9814477699,0.2552140083,0.0041691324
53.9553955396,-13.4902349303,-16.3693520615,30.4005657706,0.2258319407,0.0039590714
53.9653965397,-13.7375782108,-15.7874004705,31.7636926596,0.2212854347,0.0038716439
53.9753975398,-13.8970999692,-15.0236715259,33.0313626692,0.2311884460,0.0037888204
53.9853985399,-13.9606343989,-14.0957446458,34.1661038855,0.2312036389,0.0037075404
53.9953995400,-13.9229036279,-13.0300524681,35.1353060892,0.2176672302,0.0035505303
54.0054005401,-13.7820120810,-11.8602087232,35.9137679796,0.2231765499,0.0034791247
54.0154015402,-13.5396924693,-10.6245078378,36.4855369083,0.2185364952,0.0034054910
54.0254025403,-13.2012635372,-9.3629350001,36.8447649105,0.2270559020,0.0034054910
54.0354035404,-12.7753008454,-8.1141162646,36.9954827947,0.2246340732,0.0034054910
54.0454045405,-12.2730631057,-6.9126316369,36.9503910920,0.2112316838,0.0034054910
54.0554055406,-11.7077486568,-5.7870158145,36.7289292827,0.1885206966,0.0034054910
54.0654065407,-11.0936732068,-4.7586153765,36.3549738296,0.1593395504,0.0034054910
54.0754075408,-10.4454592084,-3.8413048884,35.8545190510,0.1379353762,0.0034054910
54.0854085409,-9.7773119697,-3.0419296690,35.2536276948,0.1191383366,0.0034918382
54.0954095410,-9.1024335680,-2.3612639294,34.5768316453,0.1163615876,0.0037333250
54.1054105411,-8.4325992442,-1.7952526405,33.8460514271,0.1009521252,0.0039946471
54.1154115412,-7.7778975084,-1.3363309752,33.0800114180,0.0963241869,0.0042845354
54.1254125413,-7.1466178176,-0.9746666764,32.2940683089,0.0946523097,0.0046211717
54.1354135414,-6.5452593388,-0.6992292201,31.5003437321,0.1082147705,0.0049342793
54.1454145415,-5.9786303087,-0.4986420795,30.7080512659,0.1202303713,0.0050400207
54.1554155416,-5.4500082573,-0.3618136885,29.9239234202,0.1367098652,0.0051484890
54.1654165417,-4.9613350954,-0.2783677633,29.1526668507,0.1771494405,0.0051484890
54.1754175418,-4.5134262058,-0.2389062957,28.3973973749,0.2754452801,0.0049174885
54.1854185419,-4.1061780646,-0.2351421302,27.6600265544,0.3038228236,0.0045412696
54.1954195420,-3.7387638368,-0.2599359737,26.9415870924,0.2631956480,0.0041588549
54.2054205421,-3.4098104893,-0.3072677080,26.2424949562,0.2531609787,0.0040744657
54.2154215422,-3.1175541294,-0.3721659037,25.5627526670,0.2247829050,0.0039748540
54.2254225423,-2.8599725790,-0.4506136413,24.9021015828,0.2182723546,0.0039748540
54.2354235424,-2.6348957743,-0.5394436928,24.2601322187,0.2040358097,0.0039748540
54.2454245425,-2.4400955389,-0.6362320584,23.6363614719,0.1935202418,0.0039748540
54.2554255426,-2.2733568536,-0.7391957018,23.0302847267,0.1778704781,0.0039748540
54.2654265427,-2.1325329610,-0.8470980453,22.4414095646,0.1678888390,0.0039748540
54.2754275428,-2.0155866912,-0.9591641268,21.8692765100,0.1536580495,0.0039748540
54.2854285429,-1.9206202824,-1.0750062160,21.3134710323,0.1445332393,0.0039748540
54.2954295430,-1.8458957933,-1.1945599244,20.7736299836,0.1310798784,0.0039748540
54.3054305431,-1.7898479851,-1.3180303841,20.2494448054,0.1359775219,0.0040609231
54.3154315432,-1.7510913132,-1.4458477816,19.7406631655,0.1347864185,0.0041524673
54.3254325433,-1.7284224407,-1.5786313877,19.2470901970,0.1366675612,0.0042414939
54.3354335434,-1.7208194626,-1.7171611571,18.7685901424,0.1291171472,0.0043324128
54.3454345435,-1.7274388286,-1.8623559701,18.3050889644,0.1268047626,0.0044293904
54.3554355436,-1.7476107749,-2.0152576095,17.8565783223,0.1233559953,0.0045366113
54.3654365437,-1.7808339059,-2.1770196150,17.4231212190,0.1188231269,0.0046577305
54.3754375438,-1.8267694346,-2.3489002012,17.0048595812,0.1131868675,0.0047973119
54.3854385439,-1.8852354633,-2.5322584725,16.6020240279,0.1063007180,0.0049612435
54.3954395440,-1.9562015769,-2.7285531986,16.2149461012,0.1082641144,0.0052626998
54.4054405441,-2.0397839294,-2.9393434305,15.8440732730,0.1034604228,0.0055899263
54.4154415442,-2.1362409166,-3.1662902205,15.4899870902,0.0939339628,0.0059967866
54.4254425443,-2.2459694457,-3.4111586733,15.1534248800,0.0884783234,0.0062487741
54.4354435444,-2.3695017371,-3.6758194655,14.8353055018,0.0906600254,0.0068405779
54.4454445445,-2.5075025110,-3.9622488458,14.5367596733,0.1107425288,0.0070745464
54.4554455446,-2.6607663204,-4.2725259418,14.2591654753,0.1521839432,0.0070745464
54.4654465447,-2.8302146951,-4.6088259406,14.0041896013,0.1732124672,0.0070745464
54.4754475448,-3.0168926386,-4.9734073722,13.7738349859,0.2026443187,0.0070745464
54.4854485449,-3.2219638794,-5.3685913172,13.5704952386,0.2099978821,0.0070745464
54.4954495450,-3.4467040875,-5.7967297891,13.3970162510,0.2124785803,0.0070745464
54.5054505451,-3.6924910850,-6.2601599370,13.2567649096,0.2045434535,0.0070745464
54.5154515452,-3.9607907646,-6.7611399496,13.1537043291,0.1958398772,0.0070745464
54.5254525453,-4.2531371731,-7.3017616284,13.0924742340,0.1777687361,0.0070745464
54.5354535454,-4.5711048144,-7.8838338593,13.0784737121,0.1745513426,0.0070745464
54.5454545455,-4.9162707937,-8.5087300780,13.1179419709,0.1800053832,0.0070745464
54.5554555456,-5.2901640483,-9.1771924650,13.2180300369,0.2244978067,0.0070745464
54.5654565457,-5.6941983305,-9.8890851190,13.3868531311,0.2283454350,0.0068909004
54.5754575458,-6.1295853381,-10.6430891107,13.6335090636,0.2496291588,0.0066397043
54.5854585459,-6.5972240785,-11.4363345857,13.9680426531,0.2781838814,0.0066397043
54.5954595460,-7.0975625886,-12.2639686576,14.4013298674,0.2649910996,0.0063968828
54.6054605461,-7.6304288864,-13.1186660051,14.9448489131,0.2332220712,0.0062070706
54.6154615462,-8.1948292503,-13.9900997066,15.6102990975,0.2185638534,0.0062070706
54.6254625463,-8.7887147926,-14.8644075880,16.4090251174,0.1718844880,0.0062070706
54.6354635464,-9.4087214688,-15.7237114435,17.3512057267,0.1616384168,0.0062070706
54.6454645465,-10.0498949154,-16.5457746421,18.4447765721,0.2598615938,0.0060503809
54.6554655466,-10.7054202204,-17.3039138669,19.6940825794,0.3335056577,0.0055191265
54.6654665467,-11.3663869312,-17.9673071942,21.0982977548,0.3458741017,0.0052658320
54.6754675468,-12.0216311870,-18.5018528094,22.6497165599,0.3306132600,0.0046411584
54.6854685469,-12.6577070010,-18.8717164808,24.3321035158,0.3041954870,0.0043281422
54.6954695470,-13.2590443555,-19.0416447108,26.1193782632,0.2781301015,0.0040837479
54.7054705471,-13.8083484336,-18.9800031658,27.9749860529,0.2464394052,0.0038156115
54.7154715472,-14.2872772818,-18.6623275417,29.8523239785,0.2376987425,0.0037050895
54.7254725473,-14.6774017505,-18.0749723073,31.6965228463,0.2406279867,0.0036099508
54.7354735474,-14.9614025601,-17.2182634923,33.4476980761,0.2211202713,0.0034480482
54.7454745475,-15.1244021202,-16.1084794505,35.0454897088,0.2325939647,0.0033728164
54.7554755476,-15.1552765605,-14.7780658687,36.4343699393,0.2197156266,0.0032260668
54.7654765477,-15.0477635054,-13.2737662192,37.5689106705,0.2281431585,0.0031570072
54.7754775478,-14.8011879740,-11.6527714073,38.4180879321,0.2304435276,0.0030935628
54.7854785479,-14.4206778418,-9.9774455568,38.9678280701,0.2224512718,0.0030284577
54.7954795480,-13.9168232028,-8.3095186740,39.2213587080,0.2286551177,0.0030284577
54.8054805481,-13.3048299467,-6.7047345133,39.1974087692,0.2220494313,0.0030284577
54.8154815482,-12.6033010255,-5.2087757934,38.9267492513,0.2067628510,0.0030284577
54.8254825483,-11.8328281714,-3.8549313314,38.4478431563,0.1765965035,0.0030284577
54.8354835484,-11.0145834147,-2.6635538347,37.8024189476,0.1501936096,0.0030284577
54.8454845485,-10.1690687618,-1.6430134893,37.0316272884,0.1376914652,0.0030931152
54.8554855486,-9.3151285561,-0.7916582193,36.1731753185,0.1256764272,0.0031665253
54.8654865487,-8.4692696731,-0.1002557434,35.2595565320,0.1493540166,0.0033123402
54.8754875488,-7.6452836952,0.4455257014,34.3172796505,0.0194296218,0.0048810105
54.8854885489,-6.8541301205,0.8629019793,33.3668763610,0.1247132211,0.0043594206
54.8954895490,-6.1040216936,1.1701830960,32.4234291202,0.1704553637,0.0045881681
54.9054905491,-5.4006492651,1.3854522578,31.4973813919,0.1777601688,0.0045881681
54.9154915492,-4.7474894121,1.5256806475,30.5954445184,0.1753480857,0.0045881681
54.9254925493,-4.1461488401,1.6062044942,29.7214751900,0.1663513051,0.0045881681
54.9354935494,-3.5967117211,1.6404786471,28.8772508382,0.1537160714,0.0045881681
54.9454945495,-3.0980673720,1.6400256108,28.0631110979,0.1439453992,0.0045881681
54.9554955496,-2.6482049484,1.6145121604,27.2784609612,0.1549889496,0.0045881681
54.9654965497,-2.2444688054,1.5719012913,26.5221473248,0.1880249344,0.0045881681
54.9754975498,-1.8837730215,1.5186419170,25.7927282882,0.2146103566,0.0044896647
54.9854985499,-1.5627766943,1.4598709063,25.0886566860,0.2344243388,0.0043571833
54.9954995500,-1.2780234087,1.3996113642,24.4083981993,0.2464716436,0.0042111010
55.0055005501,-1.0260491429,1.3409577578,23.7505016557,0.2785593423,0.0040627033
55.0155015502,-0.8034631351,1.2862430802,23.1136358380,0.2808047040,0.0039171454
55.0255025503,-0.6070060906,1.2371862078,22.4966038991,0.2587336404,0.0036380010
55.0355035504,-0.4335897939,1.1950194607,21.8983436451,0.2927607559,0.0035013572
55.0455045505,-0.2803217232,1.1605974453,21.3179195973,0.2812868985,0.0032169684
55.0555055506,-0.1445178072,1.1344888188,20.7545109064,0.3050035406,0.0029429731
55.0655065507,-0.0237059827,1.1170528632,20.2073978014,0.5718707059,0.0024244354
55.0755075508,0.0843772160,1.1085028017,19.6759482467,0.1289894794,0.0022443779
55.0855085509,0.1817952054,1.1089577315,19.1596057767,0.1109106081,0.0025359714
55.0955095510,0.2704235486,1.1184849150,18.6578789993,0.1154024102,0.0028118731
55.1055105511,0.3519646157,1.1371340190,18.1703329593,0.1229601655,0.0030642136
55.1155115512,0.4279637748,1.1649647206,17.6965823684,0.1139109795,0.0031631577
55.1255125513,0.4998264001,1.2020689322,17.2362866164,0.1246741429,0.0033630047
55.1355135514,0.5688351609,1.2485887388,16.7891464355,0.1174948823,0.0034631362
55.1455145515,0.6361672043,1.3047309881,16.3549020935,0.1276962795,0.0036643996
55.1555155516,0.7029109609,1.3707793391,15.9333330064,0.1284376504,0.0037661685
55.1655165517,0.7700824042,1.4471044505,15.5242587047,0.1208976859,0.0038691315
55.1755175518,0.8386406643,1.5341728768,15.1275411250,0.1214384628,0.0039735301
55.1855185519,0.9095029608,1.6325551395,14.7430882517,0.1304819229,0.0041869187
55.1955195520,0.9835588559,1.7429333526,14.3708591854,0.1310294966,0.0042955862
55.2055205521,1.0616838700,1.8661086927,14.0108707689,0.1241777516,0.0044049748
55.2155215522,1.1447525124,2.0030089313,13.6632059654,0.1253918080,0.0045143217
55.2255225523,1.2336507972,2.1546961640,13.3280242441,0.1269542811,0.0046226146
55.2355235524,1.3292883169,2.3223747951,13.0055743023,0.1288993771,0.0047286377
55.2455245525,1.4326099380,2.5073997467,12.6962095307,0.1312210478,0.0048310684
55.2555255526,1.5446071707,2.7112847614,12.4004067159,0.1338596402,0.0049286274
55.2655265527,1.6663292412,2.9357105463,12.1187885693,0.1381348977,0.0050302070
55.2755275528,1.7988938625,3.1825323535,11.8521507801,0.1296965012,0.0050302070
55.2855285529,1.9434976512,3.4537864021,11.6014944007,0.1362802456,0.0051381588
55.2955295530,2.1014260742,3.7516942964,11.3680644897,0.1291275814,0.0051381588
55.3055305531,2.2740627281,4.0786642764,11.1533960526,0.1360070497,0.0052481439
55.3155315532,2.4628976376,4.4372877198,10.9593684141,0.1282796510,0.0052481439
55.3255325533,2.6695341201,4.8303287855,10.7882692149,0.1325970627,0.0053555059
55.3355335534,2.8956935684,5.2607044027,10.6428692157,0.1357555207,0.0054709611
55.3455345535,3.1432172638,5.7314509535,10.5265089576,0.1358972557,0.0055891417
55.3555355536,3.4140640154,6.2456729254,10.4431980092,0.1275345956,0.0055891417
55.3655365537,3.7103020266,6.8064675115,10.3977269099,0.1231913281,0.0057207974
55.3755375538,4.0340928971,7.4168175941,10.3957908681,0.1191418776,0.0058750644
55.3855385539,4.3876650664,8.0794438090,10.4441225796,0.1289606024,0.0060470444
55.3955395540,4.7732732769,8.7966044951,10.5506289678,0.1449810163,0.0061752621
55.4055405541,5.1931398165,9.5698306501,10.7245228109,0.1837935916,0.0061752621
55.4155415542,5.6493724303,10.3995816817,10.9764349373,0.2142095821,0.0061752621
55.4255425543,6.1438528296,11.2848075130,11.3184852962,0.2505340791,0.0060218078
55.4355435544,6.6780891340,12.2224048939,11.7642817150,0.2621752222,0.0058259370
55.4455445545,7.2530251595,13.2065609705,12.3288034413,0.2394314757,0.0056387098
55.4555455546,7.8688000499,14.2279887895,13.0281131460,0.2252827335,0.0054910655
55.4655465547,8.5244536812,15.2730787368,13.8788278937,0.2138825002,0.0054910655
55.4755475548,9.2175773090,16.3230200031,14.8972696526,0.1672172899,0.0054910655
55.4855485549,9.9439161186,17.3529890168,16.0982153145,0.1458258212,0.0056608685
55.4955495550,10.6969414988,18.3315566543,17.4931833588,0.1953265339,0.0056608685
55.5055505551,11.4674265870,19.2205277296,19.0882403504,0.3064442884,0.0052259126
55.5155515552,12.2430785455,19.9754813077,20.8813967576,0.3449489570,0.0047597120
55.5255525553,13.0083030752,20.5473053736,22.8597942209,0.3259514097,0.0042061352
55.5355535554,13.7441961501,20.8849797014,24.9970594536,0.2992135825,0.0039308254
55.5455545555,14.4288672102,20.9397195100,27.2513825047,0.2623804652,0.0036280456
55.5555555556,15.0381869048,20.6703250097,29.5650084411,0.2683277501,0.0035501230
55.5655565557,15.5470112447,20.0492037204,31.8658246205,0.2338819156,0.0033466626
55.5755575558,15.9308582333,19.0681214782,34.0714953738,0.2382864140,0.0032647191
55.5855585559,16.1679095543,17.7424421525,36.0961076475,0.2342140879,0.0031188043
55.5955595560,16.2411007890,16.1126110477,37.8586173054,0.2212358612,0.0029800327
55.6055605561,16.1399839537,14.2420439342,39.2917258117,0.2313086421,0.0029137924
55.6155615562,15.8620321363,12.2113700919,40.3494433516,0.2192103994,0.0027902769
55.6255625563,15.4131281362,10.1099187724,41.0117252606,0.2371096250,0.0027902769
55.6355635564,14.8071273736,8.0260874221,41.2852299874,0.2241330346,0.0027329083
55.6455645565,14.0645688229,6.0384876505,41.2002229261,0.2216993311,0.0027329083
55.6555655566,13.2107696477,4.2094384325,40.8045776271,0.2136043646,0.0027329083
55.6655665567,12.2736322293,2.5816291631,40.1563767949,0.2015892933,0.0027329083
55.6755675568,11.2814975599,1.1779233383,39.3166560443,0.2141532330,0.0027329083
55.6855685569,10.2613101752,0.0036161195,38.3434540810,0.3605758379,0.0025861906
55.6955695570,9.2372513211,-0.9498508410,37.2877590314,0.0447419064,0.0030412924
55.7055705571,8.2298861383,-1.7006907181,36.1913991974,0.0788286878,0.0040521336
55.7155715572,7.2557839645,-2.2728267288,35.0865570199,0.1112205730,0.0040521336
55.7255725573,6.3275192871,-2.6926326461,33.9964199327,0.1327909759,0.0040521336
55.7355735574,5.4539423406,-2.9865175281,32.9364795110,0.1429078176,0.0040521336
55.7455745575,4.6406137238,-3.1793233883,31.9160822455,0.1494383167,0.0040521336
55.7555755576,3.8903159926,-3.2934021476,30.9399591211,0.1460051622,0.0040521336
55.7655765577,3.2035783710,-3.3482034130,30.0095772127,0.1285304144,0.0040521336
55.7755775578,2.5791726094,-3.3602125628,29.1242453551,0.1218145871,0.0041431995
55.7855785579,2.0145561072,-3.3431067356,28.2819650550,0.1137160794,0.0044307525
55.7955795580,1.5062515814,-3.3080299605,27.4800508600,0.1378599527,0.0046414125
55.8055805581,1.0501615198,-3.2639195441,26.7155592790,0.2289952630,0.0045272884
55.8155815582,0.6418209883,-3.2178405277,25.9855683149,0.3153718101,0.0041877482
55.8255825583,0.2765952286,-3.1753030759,25.2873463536,0.4521191503,0.0035755274
55.8355835584,-0.0501703719,-3.1405499234,24.6184429638,0.3678006520,0.0026724570
55.8455845585,-0.3430402631,-3.1168088165,23.9767273066,0.1275465418,0.0028185311
55.8555855586,-0.6064114882,-3.1065094856,23.3603934809,0.1214077194,0.0030172208
55.8655865587,-0.8444628017,-3.1114672286,22.7679467425,0.1105484950,0.0031242742
55.8755875588,-1.0611246161,-3.1330363562,22.1981802554,0.1233450221,0.0033324369
55.8855885589,-1.2600651017,-3.1722371526,21.6501487888,0.1186001875,0.0034311045
55.8955895590,-1.4446885578,-3.2298599617,21.1231434208,0.1304750601,0.0036184108
55.9055905591,-1.6181428747,-3.3065497360,20.6166696578,0.1251413431,0.0037085647
55.9155915592,-1.7833335092,-3.4028740157,20.1304302761,0.1263826775,0.0037976049
55.9255925593,-1.9429419030,-3.5193768949,19.6643134856,0.1349485246,0.0039759976
55.9355935594,-2.0994466932,-3.6566211284,19.2183865988,0.1277157019,0.0040670276
55.9455945595,-2.2551464143,-3.8152201310,18.7928951626,0.1275587858,0.0041602666
55.9555955596,-2.4121826477,-3.9958612495,18.3882674155,0.1271976086,0.0042563490
55.9655965597,-2.5725628088,-4.1993213108,18.0051239166,0.1341090324,0.0044592000
55.9755975598,-2.7381818943,-4.4264750977,17.6442922119,0.1335290608,0.0045669008
55.9855985599,-2.9108426394,-4.6782970364,17.3068264403,0.1328721256,0.0046793658
55.9955995600,-3.0922735872,-4.9558560146,16.9940318008,0.1321348380,0.0047970735
56.0056005601,-3.2841445951,-5.2603028617,16.7074937917,0.1312905648,0.0049206326
56.0156015602,-3.4880792851,-5.5928496182,16.4491120691,0.1302833054,0.0050509080
56.0256025603,-3.7056638879,-5.9547392858,16.2211386281,0.1290230390,0.0051891924
56.0356035604,-3.9384518365,-6.3472042914,16.0262197592,0.1273882905,0.0053374208
56.0456045605,-4.1879633346,-6.7714114201,15.8674408408,0.1252518773,0.0054983708
56.0556055606,-4.4556789620,-7.2283904905,15.7483724479,0.1225743809,0.0056756285
56.0656065607,-4.7430261881,-7.7189436025,15.6731154397,0.1196859120,0.0058725402
56.0756075608,-5.0513574497,-8.2435314304,15.6463415714,0.1083091987,0.0058725402
56.0856085609,-5.3819182321,-8.8021328917,15.6733247003,0.1082706970,0.0060877779
56.0956095610,-5.7358034077,-9.3940746939,15.7599557825,0.1208124729,0.0063039208
56.1056105611,-6.1138999253,-10.0178279333,15.9127325342,0.1317760755,0.0064760101
56.1156115612,-6.5168139419,-10.6707705819,16.1387119363,0.1368333278,0.0064760101
56.1256125613,-6.9447806973,-11.3489172579,16.4454107878,0.1397161823,0.0064760101
56.1356135614,-7.3975558390,-12.0466220559,16.8406365744,0.1382228620,0.0064760101
56.1456145615,-7.8742880172,-12.7562665606,17.3322286878,0.1327742060,0.0064760101
56.1556155616,-8.3733739199,-13.4679535968,17.9276889105,0.1446068125,0.0066202251
56.1656165617,-8.8922995565,-14.1692386629,18.6336824454,0.1706614304,0.0066202251
56.1756175618,-9.4274745736,-14.8449435971,19.4553961545,0.2629130133,0.0063505619
56.1856185619,-9.9740709763,-15.4771109497,20.3957543676,0.3008324345,0.0061284662
56.1956195620,-10.5258824020,-16.0451690378,21.4545115777,0.3281406040,0.0056293460
56.2056205621,-11.0752257593,-16.5263829679,22.6272722193,0.3231990123,0.0051990118
56.2156215622,-11.6129118674,-16.8966610604,23.9045236047,0.3038766460,0.0048468726
56.2256225623,-12.1283147960,-17.1317617926,25.2708094799,0.2811006650,0.0045658842
56.2356235624,-12.6095690365,-17.2088996073,26.7042072672,0.2598308448,0.0043446033
56.2456245625,-13.0439174422,-17.1086773048,28.1762902845,0.2414729650,0.0041228247
56.2556255626,-13.4182196408,-16.8171847611,29.6527420522,0.2325583588,0.0040121289
56.2656265627,-13.7196100990,-16.3280147073,31.0947306691,0.2357578218,0.0039164107
56.2756275628,-13.9362687959,-15.6438813847,32.4610430876,0.2319312784,0.0038302730
56.2856285629,-14.0582401167,-14.7775165970,33.7108347511,0.2188717310,0.0036685089
56.2956295630,-14.0782130531,-13.7515812980,34.8066983523,0.2305258585,0.0035894296
56.3056305631,-13.9921655529,-12.5974729249,35.7176408302,0.2151781743,0.0034420422
56.3156315632,-13.7997828506,-11.3531047022,36.4215212224,0.2314665859,0.0034420422
56.3256325633,-13.5045854338,-10.0599347196,36.9065685943,0.2250513429,0.0033728429
56.3356335634,-13.1137426968,-8.7596720112,37.1717597887,0.2310390562,0.0033728429
